Device Index/Type/Data ID,,,,0_4_201000,0_4_201012,0_4_201030,0_4_201036,0_4_201042,0_4_201592,0_4_201598
"Date/Time,DTmode,Record Type,Profile Index,0144341825 - Volts A-N,0144341825 - Amps A,""0144341825 - Watts, Phase A"",""0144341825 - VARs, Phase A"",""0144341825 - VAs, Phase A"",""0144341825 - W-hours in the Interval, Received, Phase A"",""0144341825 - W-hours in the Interval, Delivered, Phase A"""
"24/05/2020 06:00:00.000,-1,Log 1,1,""219,3527222"",""1,148537636"",""233,2053375"",""94,18457031"",""251,5058289"",,"
"24/05/2020 06:10:00.000,-1,Log 1,1,""221,8188934"",""1,170312881"",""241,7923737"",""95,63964844"",""260,0195007"",,"
"24/05/2020 06:20:00.000,-1,Log 1,1,""221,8007202"",""1,172047019"",""240,6770477"",""96,78222656"",""259,4065857"",,"
"24/05/2020 06:30:00.000,-1,Log 1,1,""221,2884521"",""1,175909162"",""242,0729065"",""96,24511719"",""260,5036926"",,"
"24/05/2020 06:40:00.000,-1,Log 1,1,""221,6255341"",""1,22079432"",""254,1702576"",""95,91796875"",""271,6671448"",,"
"24/05/2020 06:50:00.000,-1,Log 1,1,""223,2081299"",""1,212400317"",""252,7208862"",""96,55761719"",""270,5386047"",,"
"24/05/2020 07:00:00.000,-1,Log 1,1,""222,9425812"",""1,205623031"",""250,8458862"",""97,27050781"",""269,0443726"",,"
"24/05/2020 07:10:00.000,-1,Log 1,1,""221,6726837"",""1,19703567"",""247,1484222"",""96,23535156"",""265,223053"",,"
"24/05/2020 07:20:00.000,-1,Log 1,1,""223,563797"",""1,149588943"",""236,0848236"",""98,99414063"",""256,0004883"",,"
"24/05/2020 07:30:00.000,-1,Log 1,1,""222,9609528"",""1,136056542"",""233,6162109"",""98,28613281"",""253,4499359"",,"
"24/05/2020 07:40:00.000,-1,Log 1,1,""222,9702911"",""0,4963964522"",""93,62084198"",""-59,08935547"",""110,7084503"",,"
"24/05/2020 07:50:00.000,-1,Log 1,1,""221,1078033"",""0,4827670455"",""81,00833893"",""-69,82910156"",""106,95121"",,"
"24/05/2020 08:00:00.000,-1,Log 1,1,""219,7465515"",""0,4815305471"",""80,00453186"",""-69,19677734"",""105,7772446"",,"
"24/05/2020 08:10:00.000,-1,Log 1,1,""221,4329224"",""1,147436023"",""235,2940674"",""95,90332031"",""254,0886078"",,"
"24/05/2020 08:20:00.000,-1,Log 1,1,""220,4476318"",""1,13616991"",""231,4036407"",""96,14746094"",""250,5835114"",,"
"24/05/2020 08:30:00.000,-1,Log 1,1,""220,8634033"",""0,4834110141"",""81,06404114"",""-69,11621094"",""106,5288544"",,"
"24/05/2020 08:40:00.000,-1,Log 1,1,""221,9515686"",""0,3812248707"",""61,00580215"",""-58,53759766"",""84,54858398"",,"
"24/05/2020 08:50:00.000,-1,Log 1,1,""217,7790222"",""1,730866313"",""307,4358521"",""217,9980469"",""376,879425"",,"
"24/05/2020 09:00:00.000,-1,Log 1,1,""217,186554"",""1,702746868"",""300,1290283"",""215,3417969"",""369,3886719"",,"
"24/05/2020 09:10:00.000,-1,Log 1,1,""216,4170837"",""1,808483124"",""333,668396"",""205,1464844"",""391,6870117"",,"
"24/05/2020 09:20:00.000,-1,Log 1,1,""217,2621613"",""0,9041743279"",""188,8710632"",""52,45117188"",""196,0189209"",,"
"24/05/2020 09:30:00.000,-1,Log 1,1,""216,8695374"",""0,5103502274"",""91,18083954"",""-62,77832031"",""110,7027359"",,"
"24/05/2020 09:40:00.000,-1,Log 1,1,""214,7264557"",""1,216105103"",""241,8518372"",""98,23242188"",""261,0406799"",,"
"24/05/2020 09:50:00.000,-1,Log 1,1,""214,2808533"",""1,026382685"",""195,7329559"",""100,1708984"",""219,8764343"",,"
"24/05/2020 10:00:00.000,-1,Log 1,1,""214,4366608"",""4,712388992"",""486,0755005"",""886,40625"",""1010,934204"",,"
"24/05/2020 10:10:00.000,-1,Log 1,1,""214,2292786"",""4,701928616"",""488,9089661"",""881,4453125"",""1007,949585"",,"
"24/05/2020 10:20:00.000,-1,Log 1,1,""214,4451141"",""5,664943695"",""614,8596802"",""1050,117188"",""1216,889771"",,"
"24/05/2020 10:30:00.000,-1,Log 1,1,""215,8330078"",""1,472639918"",""291,5076294"",""128,1982422"",""318,4516296"",,"
"24/05/2020 10:40:00.000,-1,Log 1,1,""213,2509613"",""1,470121026"",""287,0160828"",""126,9873047"",""313,8532715"",,"
"24/05/2020 10:50:00.000,-1,Log 1,1,""212,714035"",""0,7790604234"",""126,1439362"",""-106,1181641"",""164,8427582"",,"
"24/05/2020 11:00:00.000,-1,Log 1,1,""215,5943298"",""0,7799189687"",""127,9232712"",""-109,4287109"",""168,3423004"",,"
"24/05/2020 11:10:00.000,-1,Log 1,1,""215,6130981"",""1,452913761"",""289,9597473"",""123,7548828"",""315,2639771"",,"
"24/05/2020 11:20:00.000,-1,Log 1,1,""217,8794403"",""1,488553405"",""295,5868835"",""133,7646484"",""324,4454651"",,"
"24/05/2020 11:30:00.000,-1,Log 1,1,""218,224762"",""1,893510222"",""399,8739014"",""106,2402344"",""413,746521"",,"
"24/05/2020 11:40:00.000,-1,Log 1,1,""213,8027954"",""2,49045682"",""516,3477783"",""-130,6640625"",""532,623291"",,"
"24/05/2020 11:50:00.000,-1,Log 1,1,""213,7155609"",""2,408643007"",""502,4170227"",""-115,3222656"",""515,482666"",,"
"24/05/2020 12:00:00.000,-1,Log 1,1,""215,1970062"",""0,8301656246"",""163,6595917"",""70,05126953"",""178,0218658"",,"
"24/05/2020 12:10:00.000,-1,Log 1,1,""211,1536713"",""1,653436542"",""294,9108887"",""187,3144531"",""349,369751"",,"
"24/05/2020 12:20:00.000,-1,Log 1,1,""215,7384033"",""1,704586625"",""306,7672424"",""203,6816406"",""368,2298279"",,"
"24/05/2020 12:30:00.000,-1,Log 1,1,""214,1075134"",""1,638017297"",""292,6233826"",""193,671875"",""350,907135"",,"
"24/05/2020 12:40:00.000,-1,Log 1,1,""215,9287415"",""1,760348558"",""328,2436523"",""192,0996094"",""380,322876"",,"
"24/05/2020 12:50:00.000,-1,Log 1,1,""216,6167145"",""1,779947996"",""342,7301025"",""182,6855469"",""388,3768005"",,"
"24/05/2020 13:00:00.000,-1,Log 1,1,""214,9117126"",""1,722937822"",""317,7684937"",""190,2636719"",""370,3752136"",,"
"24/05/2020 13:10:00.000,-1,Log 1,1,""214,5895081"",""4,872467518"",""989,1690063"",""335,6054688"",""1044,549072"",,"
"24/05/2020 13:20:00.000,-1,Log 1,1,""210,3836365"",""5,152589798"",""1037,21936"",""311,5917969"",""1083,010864"",,"
"24/05/2020 13:30:00.000,-1,Log 1,1,""210,6444702"",""4,595087528"",""943,9857178"",""217,7636719"",""968,7780762"",,"
"24/05/2020 13:40:00.000,-1,Log 1,1,""208,4970856"",""1,234481931"",""240,4645691"",""91,06933594"",""257,131897"",,"
"24/05/2020 13:50:00.000,-1,Log 1,1,""214,3303986"",""1,233546734"",""245,1104736"",""99,58007813"",""264,5658569"",,"
"24/05/2020 14:00:00.000,-1,Log 1,1,""211,7677917"",""4,257024765"",""873,0249023"",""219,8828125"",""900,2886963"",,"
"24/05/2020 14:10:00.000,-1,Log 1,1,""209,8373718"",""4,271561623"",""870,5742188"",""214,4042969"",""896,5881348"",,"
"24/05/2020 14:20:00.000,-1,Log 1,1,""208,7129364"",""4,097532272"",""828,5799561"",""210,8496094"",""854,9858398"",,"



